Index,Destination,Coverage,Datatype,DestCode,Origin,OrigCode,y1990,y1995,y2000,y2005,y2010,y2015,y2020,y2024,DestCodeA3,OrigCodeA3,DestContinent,DestPopulation,OrigContinent,OrigPopulation
17563,Norway,,B,578,Maldives,462,0,0,1,1,4,5,4,4,NOR,MDV,Europe,5604,Asia,529
17564,Norway,,B,578,Nepal,524,52,71,164,325,719,1559,2233,2483,NOR,NPL,Europe,5604,Asia,29628
17565,Norway,,B,578,Pakistan,586,10470,11567,13283,15081,17152,19283,21140,23507,NOR,PAK,Europe,5604,Asia,253203
17566,Norway,,B,578,Sri Lanka,144,4707,6122,7295,8157,8714,9187,9531,10598,NOR,LKA,Europe,5604,Asia,23169
17568,Norway,,B,578,Brunei,96,20,20,21,22,29,34,34,38,NOR,BRN,Europe,5604,Asia,465
17569,Norway,,B,578,Cambodia,116,107,155,173,222,328,405,472,525,NOR,KHM,Europe,5604,Asia,17745
17570,Norway,,B,578,Indonesia,360,427,463,573,854,1244,1526,1711,1903,NOR,IDN,Europe,5604,Asia,284622
17571,Norway,,B,578,Laos,418,56,64,50,53,84,99,130,145,NOR,LAO,Europe,5604,Asia,7822
17572,Norway,,B,578,Malaysia,458,182,230,304,366,590,836,934,1039,NOR,MYS,Europe,5604,Asia,35771
17573,Norway,,B,578,Myanmar,104,30,47,56,510,2428,3109,3258,3623,NOR,MMR,Europe,5604,Asia,54680
17574,Norway,,B,578,Philippines,608,3552,4686,5698,7939,13124,20512,24388,27118,NOR,PHL,Europe,5604,Asia,116316
17575,Norway,,B,578,Singapore,702,268,314,365,454,587,764,866,963,NOR,SGP,Europe,5604,Asia,5852
17576,Norway,,B,578,Thailand,764,1291,2238,3584,7206,13026,18017,22304,24801,NOR,THA,Europe,5604,Asia,71647
17577,Norway,,B,578,Timor-Leste,626,2,3,4,5,14,15,8,9,NOR,TLS,Europe,5604,Asia,1410
17578,Norway,,B,578,Vietnam,704,7522,10594,11177,11993,12919,13682,14596,16230,NOR,VNM,Europe,5604,Asia,101300
17580,Norway,,B,578,Armenia,51,4,15,33,156,196,301,333,370,NOR,ARM,Europe,5604,Asia,2963
17581,Norway,,B,578,Azerbaijan,31,0,3,63,187,367,521,557,619,NOR,AZE,Europe,5604,Asia,10368
17582,Norway,,B,578,Bahrain,48,6,12,18,21,25,32,34,38,NOR,BHR,Europe,5604,Asia,1626
17583,Norway,,B,578,Cyprus,196,70,91,105,113,121,196,210,234,NOR,CYP,Europe,5604,Asia,1365
17584,Norway,,B,578,Georgia,268,0,11,16,124,207,312,338,376,NOR,GEO,Europe,5604,Asia,3808
17585,Norway,,B,578,Iraq,368,738,2376,6941,15274,20534,22006,23557,26194,NOR,IRQ,Europe,5604,Asia,46526
17586,Norway,,B,578,Israel,376,422,506,506,608,712,787,889,989,NOR,ISR,Europe,5604,Asia,9452
17587,Norway,,B,578,Jordan,400,48,74,109,147,301,428,611,679,NOR,JOR,Europe,5604,Asia,11575
17588,Norway,,B,578,Kuwait,414,24,94,142,199,316,399,491,546,NOR,KWT,Europe,5604,Asia,4985
17589,Norway,,B,578,Lebanon,422,590,997,1189,1400,1673,1846,2784,3096,NOR,LBN,Europe,5604,Asia,5826
17590,Norway,,B,578,Oman,512,10,13,28,26,35,54,45,50,NOR,OMN,Europe,5604,Asia,5398
17591,Norway,,B,578,Qatar,634,0,0,12,21,32,68,91,101,NOR,QAT,Europe,5604,Asia,3084
17592,Norway,,B,578,Saudi Arabia,682,36,69,203,237,368,627,964,1072,NOR,SAU,Europe,5604,Asia,34264
17593,Norway,,B,578,Palestine,275,702,846,49,679,2659,3305,3423,3806,NOR,PSE,Europe,5604,Asia,5540
17594,Norway,,B,578,Syria,760,194,420,582,969,1423,13249,31197,34690,NOR,SYR,Europe,5604,Asia,25171
17595,Norway,,B,578,Türkiye,792,4977,5974,7300,9038,10429,11106,12238,13608,NOR,TUR,Europe,5604,Asia,87576
17596,Norway,,B,578,UAE,784,27,34,82,131,245,433,616,685,NOR,ARE,Europe,5604,Asia,11215
17597,Norway,,B,578,Yemen,887,13,22,35,68,170,352,611,679,NOR,YEM,Europe,5604,Asia,41179
17600,Norway,,B,578,Belarus,112,0,36,108,396,676,1020,1211,1347,NOR,BLR,Europe,5604,Europe,9027
17601,Norway,,B,578,Bulgaria,100,369,566,787,1082,2043,5696,7293,8109,NOR,BGR,Europe,5604,Europe,6737
17602,Norway,,B,578,Czechia,203,148,185,506,881,1345,2139,2225,2474,NOR,CZE,Europe,5604,Europe,10680
17603,Norway,,B,578,Hungary,348,1356,1328,1409,1500,2145,3902,4306,4788,NOR,HUN,Europe,5604,Europe,9663
17604,Norway,,B,578,Poland,616,4367,5157,5738,8224,49005,90350,100479,111728,NOR,POL,Europe,5604,Europe,38367
17605,Norway,,B,578,Moldova,498,3,4,23,168,302,773,1228,1365,NOR,MDA,Europe,5604,Europe,3017
17606,Norway,,B,578,Romania,642,286,577,1082,1641,4366,12003,14872,16537,NOR,ROU,Europe,5604,Europe,18962
17607,Norway,,B,578,Russia,643,61,820,3114,8829,13748,17119,18486,20555,NOR,RUS,Europe,5604,Europe,144435
17608,Norway,,B,578,Slovakia,703,6,18,141,486,2025,3815,3779,4202,NOR,SVK,Europe,5604,Europe,5494
17609,Norway,,B,578,Ukraine,804,6,77,314,1110,2432,4223,5693,71094,NOR,UKR,Europe,5604,Europe,38279
17611,Norway,,B,578,Denmark,208,21160,21161,21713,21971,22586,25312,24842,27624,NOR,DNK,Europe,5604,Europe,5991
17612,Norway,,B,578,Estonia,233,23,159,302,626,1975,5013,4742,5273,NOR,EST,Europe,5604,Europe,1354
17613,Norway,,B,578,Faroe Islands,234,527,742,902,771,812,883,796,885,NOR,FRO,Europe,5604,Europe,56
17614,Norway,,B,578,Finland,246,4257,4533,6635,6476,6593,6779,7182,7986,NOR,FIN,Europe,5604,Europe,5623
17615,Norway,,B,578,Iceland,352,2221,2601,3780,3622,4849,8221,7786,8658,NOR,ISL,Europe,5604,Europe,396
17616,Norway,,B,578,Ireland,372,446,474,498,500,700,1103,1159,1289,NOR,IRL,Europe,5604,Europe,5283
17617,Norway,,B,578,Isle of Man,833,0,0,0,0,0,6,0,0,NOR,IMN,Europe,5604,Europe,84
17618,Norway,,B,578,Latvia,428,15,130,326,691,2731,9541,10589,11774,NOR,LVA,Europe,5604,Europe,1864
17619,Norway,,B,578,Lithuania,440,8,75,274,1313,9784,35565,39856,44319,NOR,LTU,Europe,5604,Europe,2851
17620,Norway,,B,578,Sweden,752,20429,23219,33401,32760,41604,49068,48283,53689,NOR,SWE,Europe,5604,Europe,10633
17621,Norway,,B,578,UK,826,14586,13692,14347,14463,16760,19331,19940,22172,NOR,GBR,Europe,5604,Europe,69353
17623,Norway,,B,578,Albania,8,21,81,149,274,435,969,2174,2417,NOR,ALB,Europe,5604,Europe,2782
17624,Norway,,B,578,Andorra,20,2,2,3,5,7,12,12,13,NOR,AND,Europe,5604,Europe,82
17625,Norway,,B,578,Bosnia and Herzegovina,70,3,9401,11573,12486,12952,13201,13946,15507,NOR,BIH,Europe,5604,Europe,3153
17626,Norway,,B,578,Croatia,191,7,102,1425,2540,2730,3390,4897,5445,NOR,HRV,Europe,5604,Europe,3861
17627,Norway,,B,578,Gibraltar,292,1,2,2,3,8,8,7,8,NOR,GIB,Europe,5604,Europe,40
17628,Norway,,B,578,Greece,300,475,495,575,649,849,2279,3352,3727,NOR,GRC,Europe,5604,Europe,9959
17629,Norway,,B,578,Italy,380,1090,1157,1413,1547,2265,3976,5040,5604,NOR,ITA,Europe,5604,Europe,59251
17630,Norway,,B,578,Malta,470,37,35,46,51,62,99,105,117,NOR,MLT,Europe,5604,Europe,543
17631,Norway,,B,578,Montenegro,499,108,130,164,203,304,404,486,540,NOR,MNE,Europe,5604,Europe,638
17632,Norway,,B,578,Macedonia,807,0,26,537,1831,2127,2467,2932,3260,NOR,MKD,Europe,5604,Europe,1819
17633,Norway,,B,578,Portugal,620,600,630,708,741,1098,2854,3536,3932,NOR,PRT,Europe,5604,Europe,10420
17634,Norway,,B,578,San Marino,674,0,0,1,1,4,4,4,4,NOR,SMR,Europe,5604,Europe,34
17635,Norway,,B,578,Serbia,688,1347,1633,2048,3438,3297,3883,6778,7537,NOR,SRB,Europe,5604,Europe,6714
17636,Norway,,B,578,Slovenia,705,0,10,59,109,187,378,438,487,NOR,SVN,Europe,5604,Europe,2118
17637,Norway,,B,578,Spain,724,1321,1403,1610,1824,2674,6239,7350,8173,NOR,ESP,Europe,5604,Europe,47905
17639,Norway,,B,578,Austria,40,997,936,1058,1063,1300,1578,1688,1877,NOR,AUT,Europe,5604,Europe,9117
17640,Norway,,B,578,Belgium,56,782,818,886,986,1305,1660,1890,2102,NOR,BEL,Europe,5604,Europe,11750
17641,Norway,,B,578,France,250,2433,2459,2934,3159,4620,6305,6676,7423,NOR,FRA,Europe,5604,Europe,66601
17642,Norway,,B,578,Germany,276,8821,9318,11445,14000,24735,28005,28327,31499,NOR,DEU,Europe,5604,Europe,84409
17643,Norway,,B,578,Liechtenstein,438,3,6,6,4,25,27,20,22,NOR,LIE,Europe,5604,Europe,40
17644,Norway,,B,578,Luxembourg,442,58,67,89,105,123,140,149,166,NOR,LUX,Europe,5604,Europe,677
17645,Norway,,B,578,Monaco,492,3,3,4,6,13,14,13,14,NOR,MCO,Europe,5604,Europe,38
17646,Norway,,B,578,Netherlands,528,3268,3552,4108,4697,7235,8590,9088,10105,NOR,NLD,Europe,5604,Europe,18292
17647,Norway,,B,578,Switzerland,756,1151,1237,1501,1541,1868,2226,2427,2699,NOR,CHE,Europe,5604,Europe,8946
17650,Norway,,B,578,Antigua and Barbuda,28,0,0,0,1,3,4,4,4,NOR,ATG,Europe,5604,North America,94
17651,Norway,,B,578,Aruba,533,3,5,6,7,17,19,16,18,NOR,ABW,Europe,5604,North America,108
17652,Norway,,B,578,Bahamas,44,7,8,9,8,13,21,23,26,NOR,BHS,Europe,5604,North America,402
17653,Norway,,B,578,Barbados,52,9,14,20,21,20,23,24,27,NOR,BRB,Europe,5604,North America,283
17654,Norway,,B,578,"Bonaire, Sint Eustatius and Saba",535,0,0,0,0,0,1,0,0,NOR,BES,Europe,5604,North America,31
17655,Norway,,B,578,British Virgin Islands,92,0,1,1,1,4,5,4,4,NOR,VGB,Europe,5604,North America,40
17656,Norway,,B,578,Cayman Islands,136,0,0,0,0,1,5,3,3,NOR,CYM,Europe,5604,North America,75
17657,Norway,,B,578,Cuba,192,44,49,209,488,715,966,1103,1226,NOR,CUB,Europe,5604,North America,10959
17658,Norway,,B,578,Dominica,212,4,5,6,8,15,16,22,24,NOR,DMA,Europe,5604,North America,66
17659,Norway,,B,578,Dominican Republic,214,53,128,236,379,556,791,963,1071,NOR,DOM,Europe,5604,North America,11475
17660,Norway,,B,578,Grenada,308,2,3,4,5,0,19,16,18,NOR,GRD,Europe,5604,North America,117
17661,Norway,,B,578,Haiti,332,6,10,11,22,30,40,51,57,NOR,HTI,Europe,5604,North America,11840
17662,Norway,,B,578,Jamaica,388,44,54,73,115,145,161,183,203,NOR,JAM,Europe,5604,North America,2839
17663,Norway,,B,578,Montserrat,500,0,0,0,0,2,2,4,4,NOR,MSR,Europe,5604,North America,4
17664,Norway,,B,578,Puerto Rico,630,0,0,13,16,0,0,0,0,NOR,PRI,Europe,5604,North America,3240
17665,Norway,,B,578,Saint Kitts and Nevis,659,0,0,0,1,3,3,2,2,NOR,KNA,Europe,5604,North America,47
17666,Norway,,B,578,Saint Lucia,662,2,3,5,5,13,14,13,14,NOR,LCA,Europe,5604,North America,180
17667,Norway,,B,578,Saint Vincent and the Grenadines,670,1,3,3,4,23,5,4,4,NOR,VCT,Europe,5604,North America,100
17668,Norway,,B,578,Trinidad and Tobago,780,221,223,265,297,334,345,356,396,NOR,TTO,Europe,5604,North America,1510
17669,Norway,,B,578,Turks and Caicos Islands,796,0,0,0,0,0,1,2,2,NOR,TCA,Europe,5604,North America,47
17671,Norway,,B,578,Belize,84,2,3,4,4,8,12,13,14,NOR,BLZ,Europe,5604,North America,420
17672,Norway,,B,578,Costa Rica,188,130,157,177,217,245,277,320,356,NOR,CRI,Europe,5604,North America,5142
17673,Norway,,B,578,El Salvador,222,54,81,108,128,155,202,225,250,NOR,SLV,Europe,5604,North America,6352
17674,Norway,,B,578,Guatemala,320,208,234,285,352,389,445,472,525,NOR,GTM,Europe,5604,North America,18548
17675,Norway,,B,578,Honduras,340,57,63,61,69,94,118,133,148,NOR,HND,Europe,5604,North America,10916
17676,Norway,,B,578,Mexico,484,208,262,380,516,834,1224,1530,1701,NOR,MEX,Europe,5604,North America,131414
17677,Norway,,B,578,Nicaragua,558,35,57,98,123,156,191,223,248,NOR,NIC,Europe,5604,North America,6962
17678,Norway,,B,578,Panama,591,12,21,27,36,52,60,85,95,NOR,PAN,Europe,5604,North America,4544
17680,Norway,,B,578,Argentina,32,445,491,533,622,803,1086,1246,1385,NOR,ARG,Europe,5604,South America,45775
17681,Norway,,B,578,Bolivia,68,117,171,263,335,424,535,583,648,NOR,BOL,Europe,5604,South America,12498
17682,Norway,,B,578,Brazil,76,576,895,1260,1967,3577,5152,6256,6956,NOR,BRA,Europe,5604,South America,212423
17683,Norway,,B,578,Chile,152,5496,5249,5444,5837,6308,6585,6698,7448,NOR,CHL,Europe,5604,South America,19815
17684,Norway,,B,578,Colombia,170,1618,2584,3230,4084,4806,5636,6186,6878,NOR,COL,Europe,5604,South America,53163
17685,Norway,,B,578,Ecuador,218,177,272,376,474,582,759,833,926,NOR,ECU,Europe,5604,South America,18213
17686,Norway,,B,578,Falkland Islands (Malvinas),238,0,0,0,0,1,1,0,0,NOR,FLK,Europe,5604,South America,3
17687,Norway,,B,578,Guyana,328,67,69,78,82,86,88,91,101,NOR,GUY,Europe,5604,South America,834
17688,Norway,,B,578,Paraguay,600,50,55,74,99,137,149,174,193,NOR,PRY,Europe,5604,South America,6972
17689,Norway,,B,578,Peru,604,277,417,548,785,1161,1476,1669,1856,NOR,PER,Europe,5604,South America,34401
17690,Norway,,B,578,Suriname,740,10,9,17,21,39,41,37,41,NOR,SUR,Europe,5604,South America,637
17691,Norway,,B,578,Uruguay,858,145,145,163,154,186,234,248,276,NOR,URY,Europe,5604,South America,3386
17692,Norway,,B,578,Venezuela,862,80,133,178,259,626,1059,1225,1362,NOR,VEN,Europe,5604,South America,28460
17694,Norway,,B,578,Bermuda,60,1,3,3,4,11,11,9,10,NOR,BMU,Europe,5604,North America,65
17695,Norway,,B,578,Canada,124,2126,2121,2242,2330,2771,3028,3354,3729,NOR,CAN,Europe,5604,North America,39946
17696,Norway,,B,578,Greenland,304,123,155,184,212,255,296,280,311,NOR,GRL,Europe,5604,North America,56
17697,Norway,,B,578,USA,840,15827,15407,14956,14369,15975,17500,18657,20746,NOR,USA,Europe,5604,North America,346374
17700,Norway,,B,578,Australia,36,797,878,977,1203,1770,2206,2457,2732,NOR,AUS,Europe,5604,Oceania,26845
17701,Norway,,B,578,New Zealand,554,266,305,316,362,527,630,635,706,NOR,NZL,Europe,5604,Oceania,5234
17703,Norway,,B,578,Fiji,242,12,17,24,27,40,41,41,46,NOR,FJI,Europe,5604,Oceania,931
17704,Norway,,B,578,New Caledonia,540,1,1,3,3,7,10,8,9,NOR,NCL,Europe,5604,Oceania,294
17705,Norway,,B,578,Papua New Guinea,598,1,3,3,4,9,8,12,13,NOR,PNG,Europe,5604,Oceania,10670
17706,Norway,,B,578,Solomon Islands,90,1,1,1,2,3,6,4,4,NOR,SLB,Europe,5604,Oceania,829
17707,Norway,,B,578,Vanuatu,548,0,0,0,0,2,2,0,0,NOR,VUT,Europe,5604,Oceania,331
17709,Norway,,B,578,Kiribati,296,0,0,0,0,2,2,2,2,NOR,KIR,Europe,5604,Oceania,136
17710,Norway,,B,578,Micronesia (Fed. States of),583,0,0,0,0,1,1,0,0,NOR,FSM,Europe,5604,Oceania,113
17711,Norway,,B,578,Palau,585,0,0,0,0,2,2,1,1,NOR,PLW,Europe,5604,Oceania,18
17713,Norway,,B,578,French Polynesia,258,2,2,2,4,6,13,7,8,NOR,PYF,Europe,5604,Oceania,282
17714,Norway,,B,578,Samoa,882,0,1,1,1,3,6,3,3,NOR,WSM,Europe,5604,Oceania,219
17715,Norway,,B,578,Tonga,776,0,1,1,1,5,5,5,6,NOR,TON,Europe,5604,Oceania,104
17716,Norway,,B,578,Tuvalu,798,0,0,0,0,1,1,0,0,NOR,TUV,Europe,5604,Oceania,10
17717,Norway,,B,578,Others,2003,3657,6675,12133,9707,7796,7902,8166,9080,NOR,###,Europe,5604,World,0
17741,Sweden,,B R,752,Eritrea,232,637,1030,2603,5093,9606,25145,46543,59751,SWE,ERI,Europe,10633,Africa,3569
17742,Sweden,,B R,752,Ethiopia,231,13181,13418,12159,11233,13463,16406,21922,24644,SWE,ETH,Europe,10633,Africa,133765
17743,Sweden,,B R,752,Somalia,706,6474,9961,12929,15687,35171,59295,70181,74146,SWE,SOM,Europe,10633,Africa,19332
17745,Sweden,,B R,752,DR Congo,180,489,714,976,1322,2167,3234,5262,7671,SWE,COD,Europe,10633,Africa,111036
17747,Sweden,,B R,752,Egypt,818,1400,1853,2055,2452,3535,6022,9299,12132,SWE,EGY,Europe,10633,Africa,117498
17748,Sweden,,B R,752,Morocco,504,2956,3735,4411,5441,7215,9256,11726,13437,SWE,MAR,Europe,10633,Africa,38261
17749,Sweden,,B R,752,Sudan,729,340,527,688,988,1612,3519,6592,10016,SWE,SDN,Europe,10633,Africa,50849
17751,Sweden,,B R,752,Nigeria,566,279,453,669,1295,2823,4516,6685,9397,SWE,NGA,Europe,10633,Africa,235088
17754,Sweden,,B R,752,China,156,3736,5651,7864,12642,22704,28556,35677,40898,SWE,CHN,Europe,10633,Asia,1417734
17755,Sweden,,B R,752,Mongolia,496,14,23,37,106,639,2485,4905,6866,SWE,MNG,Europe,10633,Asia,3497
17756,Sweden,,B R,752,South Korea,410,7975,8484,9087,9746,10320,10714,11686,12163,SWE,KOR,Europe,10633,Asia,51697
17758,Sweden,,B R,752,Afghanistan,4,911,1465,3945,7965,13500,29853,59971,79353,SWE,AFG,Europe,10633,Asia,43250
17759,Sweden,,B R,752,Bangladesh,50,1679,2301,2891,3785,5937,7250,11938,15502,SWE,BGD,Europe,10633,Asia,174617
17760,Sweden,,B R,752,India,356,8063,9921,10978,13294,17201,22539,41743,62598,SWE,IND,Europe,10633,Asia,1457435
17761,Sweden,,B R,752,Iran,364,39569,48225,50875,54136,61064,68746,80749,89047,SWE,IRN,Europe,10633,Asia,92021
17762,Sweden,,B R,752,Pakistan,586,1604,2528,3030,4425,9818,11304,20142,31536,SWE,PAK,Europe,10633,Asia,253203
17763,Sweden,,B R,752,Sri Lanka,144,5256,5583,5826,6193,6689,6990,7537,9514,SWE,LKA,Europe,10633,Asia,23169
17765,Sweden,,B R,752,Philippines,608,3079,4054,5323,7024,9552,12191,15468,17955,SWE,PHL,Europe,10633,Asia,116316
17766,Sweden,,B R,752,Thailand,764,4957,7550,10001,17201,30107,38465,43969,47636,SWE,THA,Europe,10633,Asia,71647
17767,Sweden,,B R,752,Vietnam,704,6087,5727,10714,12197,14283,16853,20925,23055,SWE,VNM,Europe,10633,Asia,101300
17769,Sweden,,B R,752,Iraq,368,9646,24127,46268,71123,120037,130939,146282,150470,SWE,IRQ,Europe,10633,Asia,46526
17770,Sweden,,B R,752,Lebanon,422,15707,21073,20076,21260,23919,25919,28695,30587,SWE,LBN,Europe,10633,Asia,5826
17771,Sweden,,B R,752,Saudi Arabia,682,386,564,817,996,1600,3340,6795,8610,SWE,SAU,Europe,10633,Asia,34264
17772,Sweden,,B R,752,Palestine,275,575,941,1008,1962,3330,5438,8242,9407,SWE,PSE,Europe,10633,Asia,5540
17773,Sweden,,B R,752,Syria,760,5643,8971,13819,16479,20163,81758,192662,243388,SWE,SYR,Europe,10633,Asia,25171
17774,Sweden,,B R,752,Türkiye,792,25216,29357,31652,35388,41662,46256,52174,58113,SWE,TUR,Europe,10633,Asia,87576
17777,Sweden,,B R,752,Bulgaria,100,2355,3079,3464,3928,6457,8552,9870,11009,SWE,BGR,Europe,10633,Europe,6737
17778,Sweden,,B R,752,Hungary,348,15038,14728,14187,13636,15250,16372,16607,16739,SWE,HUN,Europe,10633,Europe,9663
17779,Sweden,,B R,752,Poland,616,35078,39056,40019,44907,68952,83640,93744,102889,SWE,POL,Europe,10633,Europe,38367
17780,Sweden,,B R,752,Romania,642,8795,10879,11700,12649,19134,25499,32526,38394,SWE,ROU,Europe,10633,Europe,18962
17781,Sweden,,B R,752,Russia,643,1586,2555,6020,10450,14985,19243,22520,26376,SWE,RUS,Europe,10633,Europe,144435
17782,Sweden,,B R,752,Ukraine,804,360,580,1341,2629,4482,7072,11494,45259,SWE,UKR,Europe,10633,Europe,38279
17784,Sweden,,B R,752,Denmark,208,43899,40840,38190,42141,45808,42114,39185,37372,SWE,DNK,Europe,10633,Europe,5991
17785,Sweden,,B R,752,Estonia,233,11482,11213,10315,9893,9981,10291,9718,9461,SWE,EST,Europe,10633,Europe,1354
17786,Sweden,,B R,752,Finland,246,218888,206860,196304,185076,170856,157247,142468,129139,SWE,FIN,Europe,10633,Europe,5623
17787,Sweden,,B R,752,Latvia,428,1412,1945,2268,2651,4410,6771,8708,11474,SWE,LVA,Europe,10633,Europe,1864
17788,Sweden,,B R,752,Lithuania,440,244,394,732,2018,6152,10914,15767,19476,SWE,LTU,Europe,10633,Europe,2851
17789,Sweden,,B R,752,Norway,578,52690,45532,42315,44840,43617,42161,41346,39914,SWE,NOR,Europe,10633,Europe,5604
17790,Sweden,,B R,752,UK,826,11189,12593,14348,16976,20602,24830,30513,34445,SWE,GBR,Europe,10633,Europe,69353
17792,Sweden,,B R,752,Albania,8,150,243,351,647,1209,2320,7495,11986,SWE,ALB,Europe,10633,Europe,2782
17793,Sweden,,B R,752,Bosnia and Herzegovina,70,42924,45326,51146,54587,56157,57499,60110,60819,SWE,BIH,Europe,10633,Europe,3153
17794,Sweden,,B R,752,Croatia,191,1877,2372,5037,5883,6258,7941,12041,14041,SWE,HRV,Europe,10633,Europe,3861
17795,Sweden,,B R,752,Greece,300,13196,12205,10907,10768,11288,15593,19655,21838,SWE,GRC,Europe,10633,Europe,9959
17796,Sweden,,B R,752,Italy,380,5959,5931,6286,6593,7666,10387,13946,16955,SWE,ITA,Europe,10633,Europe,59251
17797,Sweden,,B R,752,Macedonia,807,389,625,2194,3279,4621,6302,9177,11796,SWE,MKD,Europe,10633,Europe,1819
17798,Sweden,,B R,752,Serbia,688,1598,22188,27514,14213,14641,9591,15467,20194,SWE,SRB,Europe,10633,Europe,6714
17799,Sweden,,B R,752,Spain,724,4883,4964,5058,5569,6652,9859,12808,15166,SWE,ESP,Europe,10633,Europe,47905
17801,Sweden,,B R,752,France,250,3779,4242,5465,6436,7872,9257,11684,14381,SWE,FRA,Europe,10633,Europe,66601
17802,Sweden,,B R,752,Germany,276,36427,35795,37913,41211,48006,49468,51437,56910,SWE,DEU,Europe,10633,Europe,84409
17803,Sweden,,B R,752,Netherlands,528,3486,3668,4430,5711,8513,10415,12609,15864,SWE,NLD,Europe,10633,Europe,18292
17806,Sweden,,B R,752,Brazil,76,2194,2813,3432,4344,5885,7112,10441,14151,SWE,BRA,Europe,10633,South America,212423
17807,Sweden,,B R,752,Chile,152,27540,27036,26779,27740,28359,28139,27976,27831,SWE,CHL,Europe,10633,South America,19815
17808,Sweden,,B R,752,Colombia,170,5145,6120,7176,8705,10372,11814,12961,14267,SWE,COL,Europe,10633,South America,53163
17809,Sweden,,B R,752,Peru,604,2646,3267,4434,5406,6643,7454,8069,8735,SWE,PER,Europe,10633,South America,34401
17811,Sweden,,B R,752,USA,840,12959,13765,14296,15450,16874,19543,23047,26172,SWE,USA,Europe,10633,North America,346374
17812,Sweden,,B R,752,Others,2003,50256,145752,157834,179202,212255,243806,282743,251213,SWE,###,Europe,10633,World,0
17838,UK,14,B R,826,Kenya,404,111254,119424,128179,134123,139811,139658,138636,137817,GBR,KEN,Europe,69353,Africa,56981
17839,UK,14,B R,826,Somalia,706,0,8528,38752,61984,97125,108244,114673,119728,GBR,SOM,Europe,69353,Africa,19332
17840,UK,14,B R,826,Zimbabwe,716,19291,30162,46161,72839,116367,126584,130091,132869,GBR,ZWE,Europe,69353,Africa,16790
17842,UK,14,B R,826,South Africa,710,63164,92386,133401,164846,198360,216440,232701,245446,GBR,ZAF,Europe,69353,Africa,64386
17844,UK,14,B R,826,Ghana,288,30910,40880,53658,70262,92044,112694,136606,154782,GBR,GHA,Europe,69353,Africa,34746
17845,UK,14,B R,826,Nigeria,566,44047,61112,83822,125003,189847,236603,286251,324007,GBR,NGA,Europe,69353,Africa,235088
17848,UK,14,B R,826,China,156,15269,48320,128015,198650,282763,254071,213560,179337,GBR,CHN,Europe,69353,Asia,1417734
17849,UK,14,B R,826,Hong Kong,344,72708,80651,89206,98669,109135,120712,133566,142011,GBR,HKG,Europe,69353,Asia,7397
17851,UK,14,B R,826,Afghanistan,4,0,0,11071,26438,57255,73923,88375,99398,GBR,AFG,Europe,69353,Asia,43250
17852,UK,14,B R,826,Bangladesh,50,101236,123254,149563,177175,209056,239351,272827,298666,GBR,BGD,Europe,69353,Asia,174617
17853,UK,14,B R,826,India,356,405445,433162,462269,561720,700150,817881,946151,1044779,GBR,IND,Europe,69353,Asia,1457435
17854,UK,14,B R,826,Iran,364,31600,36268,41505,56842,80720,96383,112117,124200,GBR,IRN,Europe,69353,Asia,92021
17855,UK,14,B R,826,Pakistan,586,227526,267139,312751,387949,486938,562645,642044,703309,GBR,PAK,Europe,69353,Asia,253203
17856,UK,14,B R,826,Sri Lanka,144,37243,49372,64921,89047,123503,138622,150722,160178,GBR,LKA,Europe,69353,Asia,23169
17858,UK,14,B R,826,Malaysia,458,43404,46293,49330,57519,68428,68963,67838,66932,GBR,MYS,Europe,69353,Asia,35771
17859,UK,14,B R,826,Philippines,608,20494,28101,38081,65818,119858,143863,162275,176515,GBR,PHL,Europe,69353,Asia,116316
17860,UK,14,B R,826,Singapore,702,33699,36688,39944,41187,42072,43373,44803,45936,GBR,SGP,Europe,69353,Asia,5852
17862,UK,14,B R,826,Iraq,368,14301,20986,30318,46088,71037,82532,91917,99203,GBR,IRQ,Europe,69353,Asia,46526
17863,UK,14,B R,826,Türkiye,792,24544,35627,51027,68250,90269,108907,129595,145391,GBR,TUR,Europe,69353,Asia,87576
17866,UK,14,B R,826,Poland,616,74813,67979,61534,165337,558210,728332,826408,902193,GBR,POL,Europe,69353,Europe,38367
17867,UK,14,B R,826,Romania,642,3697,5200,7201,20888,69898,189427,502169,713578,GBR,ROU,Europe,69353,Europe,18962
17868,UK,14,B R,826,Ukraine,804,1122,6105,11115,15293,20844,26701,33920,274187,GBR,UKR,Europe,69353,Europe,38279
17870,UK,14,B R,826,Ireland,372,635576,586223,540309,504766,472667,431716,392620,360446,GBR,IRL,Europe,69353,Europe,5283
17871,UK,14,B R,826,Lithuania,440,0,0,390,7666,80308,135776,176332,206668,GBR,LTU,Europe,69353,Europe,2851
17873,UK,14,B R,826,Croatia,191,5447,6159,6874,7550,8280,10353,13235,15398,GBR,HRV,Europe,69353,Europe,3861
17874,UK,14,B R,826,Italy,380,89882,97552,105774,120428,138174,193121,279194,342143,GBR,ITA,Europe,69353,Europe,59251
17875,UK,14,B R,826,Portugal,620,18551,25516,34704,53955,86147,119433,162212,193901,GBR,PRT,Europe,69353,Europe,10420
17876,UK,14,B R,826,Spain,724,37601,44692,52956,65657,81989,117365,172026,211894,GBR,ESP,Europe,69353,Europe,47905
