Index,Destination,DestCode,Origin,OrigCode,Immigrants,DestCodeA3,OrigCodeA3
11286,Japan,392,Mexico,484,3503,JPN,MEX
11288,Japan,392,Argentina,32,3266,JPN,ARG
11289,Japan,392,Bolivia,68,6454,JPN,BOL
11290,Japan,392,Brazil,76,207220,JPN,BRA
11291,Japan,392,Chile,152,1177,JPN,CHL
11292,Japan,392,Colombia,170,2655,JPN,COL
11293,Japan,392,Paraguay,600,2201,JPN,PRY
11294,Japan,392,Peru,604,47836,JPN,PER
11296,Japan,392,Canada,124,11477,JPN,CAN
11297,Japan,392,USA,840,62509,JPN,USA
11300,Japan,392,Australia,36,11962,JPN,AUS
11301,Japan,392,New Zealand,554,3785,JPN,NZL
11302,Japan,392,Others,2003,201,JPN,###
11326,Mongolia,496,Kazakhstan,398,238,MNG,KAZ
11328,Mongolia,496,China,156,12085,MNG,CHN
11329,Mongolia,496,North Korea,408,718,MNG,PRK
11330,Mongolia,496,Japan,392,470,MNG,JPN
11331,Mongolia,496,South Korea,410,2103,MNG,KOR
11333,Mongolia,496,India,356,124,MNG,IND
11334,Mongolia,496,Pakistan,586,22,MNG,PAK
11336,Mongolia,496,Laos,418,0,MNG,LAO
11337,Mongolia,496,Philippines,608,192,MNG,PHL
11338,Mongolia,496,Vietnam,704,314,MNG,VNM
11340,Mongolia,496,Türkiye,792,250,MNG,TUR
11343,Mongolia,496,Bulgaria,100,16,MNG,BGR
11344,Mongolia,496,Czechia,203,19,MNG,CZE
11345,Mongolia,496,Hungary,348,11,MNG,HUN
11346,Mongolia,496,Poland,616,13,MNG,POL
11347,Mongolia,496,Russia,643,3420,MNG,RUS
11348,Mongolia,496,Slovakia,703,2,MNG,SVK
11350,Mongolia,496,Finland,246,2,MNG,FIN
11351,Mongolia,496,Ireland,372,7,MNG,IRL
11352,Mongolia,496,UK,826,111,MNG,GBR
11354,Mongolia,496,Italy,380,22,MNG,ITA
11355,Mongolia,496,Macedonia,807,2,MNG,MKD
11357,Mongolia,496,Austria,40,16,MNG,AUT
11358,Mongolia,496,France,250,91,MNG,FRA
11359,Mongolia,496,Germany,276,206,MNG,DEU
11360,Mongolia,496,Switzerland,756,22,MNG,CHE
11363,Mongolia,496,Uruguay,858,0,MNG,URY
11365,Mongolia,496,Canada,124,174,MNG,CAN
11366,Mongolia,496,USA,840,906,MNG,USA
11369,Mongolia,496,Australia,36,262,MNG,AUS
11370,Mongolia,496,Others,2003,771,MNG,###
11390,South Korea,410,Kazakhstan,398,30061,KOR,KAZ
11391,South Korea,410,Uzbekistan,860,59361,KOR,UZB
11393,South Korea,410,China,156,756684,KOR,CHN
11394,South Korea,410,Mongolia,496,45698,KOR,MNG
11396,South Korea,410,Nepal,524,43743,KOR,NPL
11397,South Korea,410,Sri Lanka,144,16851,KOR,LKA
11399,South Korea,410,Cambodia,116,33452,KOR,KHM
11400,South Korea,410,Indonesia,360,27807,KOR,IDN
11401,South Korea,410,Myanmar,104,25739,KOR,MMR
11402,South Korea,410,Philippines,608,37555,KOR,PHL
11403,South Korea,410,Thailand,764,199861,KOR,THA
11404,South Korea,410,Vietnam,704,260609,KOR,VNM
11407,South Korea,410,Russia,643,28324,KOR,RUS
11409,South Korea,410,USA,840,53226,KOR,USA
11410,South Korea,410,Others,2003,192536,KOR,###
11550,Afghanistan,4,Tajikistan,762,3011,AFG,TJK
11551,Afghanistan,4,Uzbekistan,860,149,AFG,UZB
11553,Afghanistan,4,Pakistan,586,69788,AFG,PAK
11554,Afghanistan,4,Others,2003,25162,AFG,###
11577,Bangladesh,50,China,156,219299,BGD,CHN
11578,Bangladesh,50,Japan,392,18539,BGD,JPN
11580,Bangladesh,50,India,356,46385,BGD,IND
11581,Bangladesh,50,Nepal,524,52621,BGD,NPL
11583,Bangladesh,50,Cambodia,116,26460,BGD,KHM
11584,Bangladesh,50,Indonesia,360,205947,BGD,IDN
11585,Bangladesh,50,Laos,418,118769,BGD,LAO
11586,Bangladesh,50,Malaysia,458,274253,BGD,MYS
11587,Bangladesh,50,Myanmar,104,1246705,BGD,MMR
11588,Bangladesh,50,Singapore,702,12909,BGD,SGP
11589,Bangladesh,50,Thailand,764,14210,BGD,THA
11590,Bangladesh,50,Vietnam,704,37076,BGD,VNM
11592,Bangladesh,50,Bahrain,48,40631,BGD,BHR
11595,Bangladesh,50,Norway,578,19278,BGD,NOR
11596,Bangladesh,50,UK,826,45091,BGD,GBR
11599,Bangladesh,50,Brazil,76,20097,BGD,BRA
11601,Bangladesh,50,USA,840,61983,BGD,USA
11602,Bangladesh,50,Others,2003,446085,BGD,###
11624,Bhutan,64,China,156,986,BTN,CHN
11625,Bhutan,64,Japan,392,137,BTN,JPN
11626,Bhutan,64,South Korea,410,34,BTN,KOR
11628,Bhutan,64,Bangladesh,50,55,BTN,BGD
11629,Bhutan,64,India,356,48810,BTN,IND
11630,Bhutan,64,Nepal,524,780,BTN,NPL
11631,Bhutan,64,Pakistan,586,22,BTN,PAK
11632,Bhutan,64,Sri Lanka,144,34,BTN,LKA
11634,Bhutan,64,Myanmar,104,35,BTN,MMR
11635,Bhutan,64,Philippines,608,19,BTN,PHL
11636,Bhutan,64,Singapore,702,18,BTN,SGP
11637,Bhutan,64,Thailand,764,64,BTN,THA
11640,Bhutan,64,Denmark,208,39,BTN,DNK
11641,Bhutan,64,Sweden,752,23,BTN,SWE
11642,Bhutan,64,UK,826,37,BTN,GBR
11644,Bhutan,64,Italy,380,12,BTN,ITA
11646,Bhutan,64,France,250,31,BTN,FRA
11647,Bhutan,64,Germany,276,28,BTN,DEU
11648,Bhutan,64,Netherlands,528,20,BTN,NLD
11649,Bhutan,64,Switzerland,756,25,BTN,CHE
11651,Bhutan,64,Canada,124,38,BTN,CAN
11652,Bhutan,64,USA,840,147,BTN,USA
11655,Bhutan,64,Australia,36,28,BTN,AUS
11656,Bhutan,64,New Zealand,554,25,BTN,NZL
11657,Bhutan,64,Others,2003,4258,BTN,###
11683,India,356,Kenya,404,2078,IND,KEN
11684,India,356,Mauritius,480,172,IND,MUS
11685,India,356,Somalia,706,892,IND,SOM
11686,India,356,Uganda,800,718,IND,UGA
11687,India,356,Zambia,894,221,IND,ZMB
11689,India,356,Cameroon,120,236,IND,CMR
11690,India,356,DR Congo,180,234,IND,COD
11692,India,356,Sudan,729,811,IND,SDN
11694,India,356,South Africa,710,3709,IND,ZAF
11696,India,356,Nigeria,566,720,IND,NGA
11699,India,356,Kazakhstan,398,78,IND,KAZ
11701,India,356,China,156,88321,IND,CHN
11702,India,356,Japan,392,802,IND,JPN
11704,India,356,Afghanistan,4,17646,IND,AFG
11705,India,356,Bangladesh,50,2293959,IND,BGD
11706,India,356,Bhutan,64,6555,IND,BTN
11707,India,356,Iran,364,1810,IND,IRN
11708,India,356,Maldives,462,574,IND,MDV
11709,India,356,Nepal,524,663518,IND,NPL
11710,India,356,Pakistan,586,768138,IND,PAK
11711,India,356,Sri Lanka,144,253869,IND,LKA
11713,India,356,Brunei,96,21878,IND,BRN
11714,India,356,Indonesia,360,780,IND,IDN
11715,India,356,Malaysia,458,11283,IND,MYS
11716,India,356,Myanmar,104,132598,IND,MMR
11717,India,356,Singapore,702,5575,IND,SGP
11718,India,356,Vietnam,704,520,IND,VNM
11720,India,356,Iraq,368,656,IND,IRQ
11721,India,356,Kuwait,414,7034,IND,KWT
11722,India,356,Saudi Arabia,682,10381,IND,SAU
11723,India,356,Türkiye,792,58,IND,TUR
11724,India,356,UAE,784,19941,IND,ARE
11725,India,356,Yemen,887,665,IND,YEM
11728,India,356,Russia,643,640,IND,RUS
11730,India,356,Ireland,372,155,IND,IRL
11731,India,356,UK,826,5693,IND,GBR
11733,India,356,Portugal,620,91,IND,PRT
11735,India,356,France,250,888,IND,FRA
11736,India,356,Germany,276,1366,IND,DEU
11738,India,356,Canada,124,2590,IND,CAN
11739,India,356,USA,840,16671,IND,USA
11742,India,356,Australia,36,1769,IND,AUS
11744,India,356,Fiji,242,108,IND,FJI
11745,India,356,Others,2003,449854,IND,###
11763,Iran,364,Turkmenistan,795,1992,IRN,TKM
11765,Iran,364,Afghanistan,4,3752317,IRN,AFG
11766,Iran,364,Pakistan,586,12822,IRN,PAK
11768,Iran,364,Armenia,51,1008,IRN,ARM
11769,Iran,364,Azerbaijan,31,4882,IRN,AZE
11770,Iran,364,Iraq,368,55516,IRN,IRQ
11771,Iran,364,Türkiye,792,392,IRN,TUR
11772,Iran,364,Others,2003,11725,IRN,###
11794,Maldives,462,Egypt,818,41,MDV,EGY
11797,Maldives,462,Japan,392,126,MDV,JPN
11799,Maldives,462,Bangladesh,50,43282,MDV,BGD
11800,Maldives,462,India,356,15642,MDV,IND
11801,Maldives,462,Pakistan,586,353,MDV,PAK
11802,Maldives,462,Sri Lanka,144,7912,MDV,LKA
11804,Maldives,462,Malaysia,458,116,MDV,MYS
11805,Maldives,462,Philippines,608,1062,MDV,PHL
11806,Maldives,462,Singapore,702,88,MDV,SGP
11807,Maldives,462,Thailand,764,348,MDV,THA
11809,Maldives,462,Lebanon,422,10,MDV,LBN
11812,Maldives,462,Sweden,752,40,MDV,SWE
11813,Maldives,462,UK,826,118,MDV,GBR
11815,Maldives,462,Italy,380,190,MDV,ITA
11817,Maldives,462,Austria,40,25,MDV,AUT
11818,Maldives,462,France,250,133,MDV,FRA
11819,Maldives,462,Germany,276,290,MDV,DEU
11820,Maldives,462,Switzerland,756,137,MDV,CHE
11822,Maldives,462,Canada,124,108,MDV,CAN
11823,Maldives,462,USA,840,49,MDV,USA
11826,Maldives,462,Australia,36,90,MDV,AUS
11827,Maldives,462,New Zealand,554,18,MDV,NZL
11828,Maldives,462,Others,2003,4921,MDV,###
11845,Nepal,524,China,156,18757,NPL,CHN
11847,Nepal,524,Bangladesh,50,214,NPL,BGD
11848,Nepal,524,Bhutan,64,26552,NPL,BTN
11849,Nepal,524,India,356,412190,NPL,IND
11850,Nepal,524,Pakistan,586,1170,NPL,PAK
11851,Nepal,524,Sri Lanka,144,41,NPL,LKA
11852,Nepal,524,Others,2003,11795,NPL,###
11871,Pakistan,586,China,156,3568,PAK,CHN
11873,Pakistan,586,Afghanistan,4,1923453,PAK,AFG
11874,Pakistan,586,India,356,1597134,PAK,IND
11875,Pakistan,586,Iran,364,2148,PAK,IRN
11876,Pakistan,586,Sri Lanka,144,539,PAK,LKA
11878,Pakistan,586,Indonesia,360,380,PAK,IDN
11879,Pakistan,586,Myanmar,104,2297,PAK,MMR
11881,Pakistan,586,Iraq,368,233,PAK,IRQ
11882,Pakistan,586,Others,2003,646206,PAK,###
11908,Sri Lanka,144,Seychelles,690,24,LKA,SYC
11910,Sri Lanka,144,Egypt,818,132,LKA,EGY
11911,Sri Lanka,144,Libya,434,39,LKA,LBY
11913,Sri Lanka,144,South Africa,710,265,LKA,ZAF
11916,Sri Lanka,144,China,156,2509,LKA,CHN
11917,Sri Lanka,144,Japan,392,857,LKA,JPN
11918,Sri Lanka,144,South Korea,410,618,LKA,KOR
11920,Sri Lanka,144,Afghanistan,4,133,LKA,AFG
11921,Sri Lanka,144,Bangladesh,50,680,LKA,BGD
11922,Sri Lanka,144,Bhutan,64,236,LKA,BTN
11923,Sri Lanka,144,India,356,10957,LKA,IND
11924,Sri Lanka,144,Iran,364,105,LKA,IRN
11925,Sri Lanka,144,Maldives,462,1424,LKA,MDV
11926,Sri Lanka,144,Nepal,524,347,LKA,NPL
11927,Sri Lanka,144,Pakistan,586,1095,LKA,PAK
11929,Sri Lanka,144,Indonesia,360,327,LKA,IDN
11930,Sri Lanka,144,Malaysia,458,935,LKA,MYS
11931,Sri Lanka,144,Singapore,702,619,LKA,SGP
11932,Sri Lanka,144,Thailand,764,279,LKA,THA
11934,Sri Lanka,144,Bahrain,48,406,LKA,BHR
11935,Sri Lanka,144,Cyprus,196,254,LKA,CYP
11936,Sri Lanka,144,Iraq,368,39,LKA,IRQ
11937,Sri Lanka,144,Israel,376,55,LKA,ISR
11938,Sri Lanka,144,Jordan,400,279,LKA,JOR
11939,Sri Lanka,144,Kuwait,414,1772,LKA,KWT
11940,Sri Lanka,144,Lebanon,422,749,LKA,LBN
11941,Sri Lanka,144,Oman,512,335,LKA,OMN
11942,Sri Lanka,144,Qatar,634,278,LKA,QAT
11943,Sri Lanka,144,Saudi Arabia,682,1432,LKA,SAU
11944,Sri Lanka,144,Syria,760,73,LKA,SYR
11945,Sri Lanka,144,Türkiye,792,44,LKA,TUR
11946,Sri Lanka,144,UAE,784,1707,LKA,ARE
11949,Sri Lanka,144,Russia,643,152,LKA,RUS
11951,Sri Lanka,144,Finland,246,61,LKA,FIN
11952,Sri Lanka,144,Norway,578,118,LKA,NOR
11953,Sri Lanka,144,Sweden,752,131,LKA,SWE
11954,Sri Lanka,144,UK,826,1205,LKA,GBR
11956,Sri Lanka,144,Greece,300,90,LKA,GRC
11957,Sri Lanka,144,Italy,380,5226,LKA,ITA
11958,Sri Lanka,144,Portugal,620,32,LKA,PRT
11959,Sri Lanka,144,Spain,724,34,LKA,ESP
11961,Sri Lanka,144,France,250,303,LKA,FRA
11962,Sri Lanka,144,Germany,276,566,LKA,DEU
11963,Sri Lanka,144,Switzerland,756,293,LKA,CHE
11966,Sri Lanka,144,Haiti,332,36,LKA,HTI
11968,Sri Lanka,144,Canada,124,254,LKA,CAN
11969,Sri Lanka,144,USA,840,620,LKA,USA
11972,Sri Lanka,144,Australia,36,479,LKA,AUS
11973,Sri Lanka,144,New Zealand,554,112,LKA,NZL
11974,Sri Lanka,144,Others,2003,1982,LKA,###
12085,Brunei,96,China,156,2397,BRN,CHN
12086,Brunei,96,Hong Kong,344,599,BRN,HKG
12087,Brunei,96,Japan,392,236,BRN,JPN
12088,Brunei,96,South Korea,410,177,BRN,KOR
12090,Brunei,96,Bangladesh,50,1439,BRN,BGD
12091,Brunei,96,India,356,3596,BRN,IND
12092,Brunei,96,Nepal,524,6237,BRN,NPL
12093,Brunei,96,Pakistan,586,957,BRN,PAK
12094,Brunei,96,Sri Lanka,144,1439,BRN,LKA
12096,Brunei,96,Indonesia,360,7195,BRN,IDN
12097,Brunei,96,Malaysia,458,56375,BRN,MYS
12098,Brunei,96,Philippines,608,15708,BRN,PHL
12099,Brunei,96,Singapore,702,1798,BRN,SGP
12100,Brunei,96,Thailand,764,16790,BRN,THA
12103,Brunei,96,UK,826,2397,BRN,GBR
12105,Brunei,96,Netherlands,528,357,BRN,NLD
12107,Brunei,96,USA,840,177,BRN,USA
12110,Brunei,96,Australia,36,599,BRN,AUS
12111,Brunei,96,New Zealand,554,236,BRN,NZL
12112,Brunei,96,Others,2003,1224,BRN,###
12135,Cambodia,116,China,156,1721,KHM,CHN
12136,Cambodia,116,Hong Kong,344,130,KHM,HKG
12137,Cambodia,116,North Korea,408,45,KHM,PRK
12138,Cambodia,116,Japan,392,140,KHM,JPN
12139,Cambodia,116,South Korea,410,61,KHM,KOR
12141,Cambodia,116,India,356,107,KHM,IND
12142,Cambodia,116,Nepal,524,49,KHM,NPL
12143,Cambodia,116,Pakistan,586,44,KHM,PAK
12144,Cambodia,116,Sri Lanka,144,51,KHM,LKA
12146,Cambodia,116,Indonesia,360,117,KHM,IDN
12147,Cambodia,116,Laos,418,294,KHM,LAO
12148,Cambodia,116,Malaysia,458,193,KHM,MYS
12149,Cambodia,116,Myanmar,104,57,KHM,MMR
12150,Cambodia,116,Philippines,608,171,KHM,PHL
12151,Cambodia,116,Singapore,702,138,KHM,SGP
12152,Cambodia,116,Thailand,764,34957,KHM,THA
12153,Cambodia,116,Vietnam,704,41357,KHM,VNM
12156,Cambodia,116,Russia,643,32,KHM,RUS
12158,Cambodia,116,UK,826,103,KHM,GBR
12160,Cambodia,116,Italy,380,15,KHM,ITA
12162,Cambodia,116,France,250,311,KHM,FRA
12163,Cambodia,116,Germany,276,41,KHM,DEU
12164,Cambodia,116,Netherlands,528,32,KHM,NLD
12166,Cambodia,116,Canada,124,45,KHM,CAN
12167,Cambodia,116,USA,840,220,KHM,USA
12170,Cambodia,116,Australia,36,130,KHM,AUS
12171,Cambodia,116,Others,2003,3364,KHM,###
12196,Indonesia,360,Eritrea,232,171,IDN,ERI
12197,Indonesia,360,Ethiopia,231,119,IDN,ETH
12198,Indonesia,360,Somalia,706,1170,IDN,SOM
12200,Indonesia,360,Sudan,729,444,IDN,SDN
12203,Indonesia,360,China,156,82568,IDN,CHN
12204,Indonesia,360,Japan,392,9938,IDN,JPN
12205,Indonesia,360,South Korea,410,6527,IDN,KOR
12207,Indonesia,360,Afghanistan,4,5979,IDN,AFG
12208,Indonesia,360,India,356,22758,IDN,IND
12209,Indonesia,360,Iran,364,220,IDN,IRN
12210,Indonesia,360,Pakistan,586,244,IDN,PAK
12211,Indonesia,360,Sri Lanka,144,396,IDN,LKA
12213,Indonesia,360,Cambodia,116,0,IDN,KHM
12214,Indonesia,360,Malaysia,458,161013,IDN,MYS
12215,Indonesia,360,Myanmar,104,2063,IDN,MMR
12216,Indonesia,360,Philippines,608,1607,IDN,PHL
12217,Indonesia,360,Singapore,702,1743,IDN,SGP
12218,Indonesia,360,Thailand,764,10481,IDN,THA
12219,Indonesia,360,Timor-Leste,626,95603,IDN,TLS
12220,Indonesia,360,Vietnam,704,15,IDN,VNM
12222,Indonesia,360,Iraq,368,536,IDN,IRQ
12223,Indonesia,360,Saudi Arabia,682,8877,IDN,SAU
12224,Indonesia,360,Palestine,275,206,IDN,PSE
12225,Indonesia,360,Yemen,887,448,IDN,YEM
12228,Indonesia,360,UK,826,1753,IDN,GBR
12230,Indonesia,360,USA,840,1917,IDN,USA
12233,Indonesia,360,Australia,36,1940,IDN,AUS
12234,Indonesia,360,Others,2003,26990,IDN,###
12252,Laos,418,China,156,15137,LAO,CHN
12254,Laos,418,Cambodia,116,3871,LAO,KHM
12255,Laos,418,Myanmar,104,3201,LAO,MMR
12256,Laos,418,Thailand,764,3718,LAO,THA
12257,Laos,418,Vietnam,704,21400,LAO,VNM
12260,Laos,418,Australia,36,230,LAO,AUS
12261,Laos,418,Others,2003,3889,LAO,###
12286,Malaysia,458,Somalia,706,2767,MYS,SOM
12288,Malaysia,458,Sudan,729,301,MYS,SDN
12291,Malaysia,458,China,156,30524,MYS,CHN
12292,Malaysia,458,Japan,392,12388,MYS,JPN
12293,Malaysia,458,South Korea,410,3410,MYS,KOR
12295,Malaysia,458,Afghanistan,4,2906,MYS,AFG
12296,Malaysia,458,Bangladesh,50,282437,MYS,BGD
12297,Malaysia,458,India,356,139751,MYS,IND
12298,Malaysia,458,Iran,364,358,MYS,IRN
12299,Malaysia,458,Nepal,524,502596,MYS,NPL
12300,Malaysia,458,Pakistan,586,79288,MYS,PAK
12301,Malaysia,458,Sri Lanka,144,3310,MYS,LKA
12303,Malaysia,458,Brunei,96,16887,MYS,BRN
12304,Malaysia,458,Indonesia,360,1761502,MYS,IDN
12305,Malaysia,458,Myanmar,104,308095,MYS,MMR
12306,Malaysia,458,Philippines,608,255520,MYS,PHL
12307,Malaysia,458,Singapore,702,79926,MYS,SGP
12308,Malaysia,458,Thailand,764,70718,MYS,THA
12309,Malaysia,458,Vietnam,704,5,MYS,VNM
12311,Malaysia,458,Iraq,368,674,MYS,IRQ
12312,Malaysia,458,Palestine,275,613,MYS,PSE
12313,Malaysia,458,Syria,760,2759,MYS,SYR
12314,Malaysia,458,Yemen,887,3228,MYS,YEM
12317,Malaysia,458,UK,826,3522,MYS,GBR
12320,Malaysia,458,Australia,36,2432,MYS,AUS
12321,Malaysia,458,New Zealand,554,592,MYS,NZL
12322,Malaysia,458,Others,2003,240005,MYS,###
12338,Myanmar,104,China,156,36301,MMR,CHN
12340,Myanmar,104,Bangladesh,50,1102,MMR,BGD
12341,Myanmar,104,India,356,28256,MMR,IND
12342,Myanmar,104,Pakistan,586,3207,MMR,PAK
12343,Myanmar,104,Others,2003,10186,MMR,###
12362,Philippines,608,China,156,27676,PHL,CHN
12363,Philippines,608,Japan,392,4492,PHL,JPN
12364,Philippines,608,South Korea,410,4520,PHL,KOR
12366,Philippines,608,India,356,19801,PHL,IND
12368,Philippines,608,Vietnam,704,1391,PHL,VNM
12371,Philippines,608,UK,826,1532,PHL,GBR
12373,Philippines,608,Germany,276,1551,PHL,DEU
12375,Philippines,608,USA,840,6469,PHL,USA
12378,Philippines,608,Australia,36,1489,PHL,AUS
12379,Philippines,608,Others,2003,18291,PHL,###
12398,Singapore,702,China,156,533745,SGP,CHN
12399,Singapore,702,Hong Kong,344,3584,SGP,HKG
12400,Singapore,702,Taiwan,158,11137,SGP,TWN
12402,Singapore,702,India,356,377038,SGP,IND
12404,Singapore,702,Indonesia,360,180437,SGP,IDN
12405,Singapore,702,Malaysia,458,1553249,SGP,MYS
12407,Singapore,702,Canada,124,3197,SGP,CAN
12408,Singapore,702,USA,840,26705,SGP,USA
12411,Singapore,702,Australia,36,17222,SGP,AUS
12412,Singapore,702,New Zealand,554,3378,SGP,NZL
12413,Singapore,702,Others,2003,131973,SGP,###
12433,Thailand,764,China,156,85764,THA,CHN
12434,Thailand,764,Japan,392,104515,THA,JPN
12435,Thailand,764,South Korea,410,16518,THA,KOR
12437,Thailand,764,India,356,56847,THA,IND
12439,Thailand,764,Cambodia,116,375635,THA,KHM
12440,Thailand,764,Laos,418,285819,THA,LAO
12441,Thailand,764,Myanmar,104,1708695,THA,MMR
12442,Thailand,764,Philippines,608,23402,THA,PHL
12443,Thailand,764,Vietnam,704,17986,THA,VNM
12446,Thailand,764,UK,826,116582,THA,GBR
12448,Thailand,764,France,250,30148,THA,FRA
12449,Thailand,764,Germany,276,31844,THA,DEU
12451,Thailand,764,USA,840,52400,THA,USA
12452,Thailand,764,Others,2003,273244,THA,###
12474,Timor-Leste,626,China,156,927,TLS,CHN
12476,Timor-Leste,626,Bangladesh,50,66,TLS,BGD
12477,Timor-Leste,626,Pakistan,586,298,TLS,PAK
12479,Timor-Leste,626,Indonesia,360,4066,TLS,IDN
12480,Timor-Leste,626,Malaysia,458,62,TLS,MYS
12481,Timor-Leste,626,Philippines,608,366,TLS,PHL
12482,Timor-Leste,626,Singapore,702,78,TLS,SGP
12483,Timor-Leste,626,Thailand,764,59,TLS,THA
12484,Timor-Leste,626,Vietnam,704,202,TLS,VNM
12487,Timor-Leste,626,Portugal,620,268,TLS,PRT
12490,Timor-Leste,626,Cuba,192,27,TLS,CUB
12492,Timor-Leste,626,Brazil,76,63,TLS,BRA
12494,Timor-Leste,626,USA,840,56,TLS,USA
12497,Timor-Leste,626,Australia,36,547,TLS,AUS
12498,Timor-Leste,626,New Zealand,554,69,TLS,NZL
12499,Timor-Leste,626,Others,2003,1149,TLS,###
12516,Vietnam,704,China,156,83887,VNM,CHN
12517,Vietnam,704,Taiwan,158,35177,VNM,TWN
12518,Vietnam,704,Japan,392,27060,VNM,JPN
12519,Vietnam,704,South Korea,410,48707,VNM,KOR
12521,Vietnam,704,Cambodia,116,990,VNM,KHM
12522,Vietnam,704,Others,2003,130597,VNM,###
12742,Armenia,51,Kazakhstan,398,710,ARM,KAZ
12743,Armenia,51,Turkmenistan,795,723,ARM,TKM
12744,Armenia,51,Uzbekistan,860,789,ARM,UZB
12746,Armenia,51,Iran,364,6793,ARM,IRN
12748,Armenia,51,Azerbaijan,31,187421,ARM,AZE
12749,Armenia,51,Georgia,268,30983,ARM,GEO
12750,Armenia,51,Iraq,368,1346,ARM,IRQ
12751,Armenia,51,Lebanon,422,694,ARM,LBN
12752,Armenia,51,Syria,760,6993,ARM,SYR
12753,Armenia,51,Türkiye,792,52,ARM,TUR
12756,Armenia,51,Russia,643,19330,ARM,RUS
12757,Armenia,51,Ukraine,804,2668,ARM,UKR
12759,Armenia,51,Greece,300,10,ARM,GRC
12761,Armenia,51,Germany,276,530,ARM,DEU
12762,Armenia,51,Others,2003,15603,ARM,###
12784,Azerbaijan,31,Kazakhstan,398,1994,AZE,KAZ
12785,Azerbaijan,31,Kyrgyzstan,417,1321,AZE,KGZ
12786,Azerbaijan,31,Tajikistan,762,138,AZE,TJK
12787,Azerbaijan,31,Turkmenistan,795,747,AZE,TKM
12788,Azerbaijan,31,Uzbekistan,860,8122,AZE,UZB
12790,Azerbaijan,31,Afghanistan,4,1419,AZE,AFG
12791,Azerbaijan,31,Iran,364,710,AZE,IRN
12793,Azerbaijan,31,Armenia,51,116637,AZE,ARM
12794,Azerbaijan,31,Georgia,268,18215,AZE,GEO
12795,Azerbaijan,31,Türkiye,792,1602,AZE,TUR
12798,Azerbaijan,31,Belarus,112,227,AZE,BLR
12799,Azerbaijan,31,Moldova,498,111,AZE,MDA
12800,Azerbaijan,31,Romania,642,114,AZE,ROU
12801,Azerbaijan,31,Russia,643,19714,AZE,RUS
12802,Azerbaijan,31,Ukraine,804,8108,AZE,UKR
12804,Azerbaijan,31,Estonia,233,10,AZE,EST
12806,Azerbaijan,31,Germany,276,183,AZE,DEU
12807,Azerbaijan,31,Netherlands,528,131,AZE,NLD
12810,Azerbaijan,31,Australia,36,91,AZE,AUS
12811,Azerbaijan,31,Others,2003,38866,AZE,###
12834,Bahrain,48,Eritrea,232,1824,BHR,ERI
12835,Bahrain,48,Ethiopia,231,1040,BHR,ETH
12836,Bahrain,48,Somalia,706,916,BHR,SOM
12837,Bahrain,48,South Sudan,728,1500,BHR,SSD
12839,Bahrain,48,Chad,148,504,BHR,TCD
12841,Bahrain,48,Egypt,818,84943,BHR,EGY
12842,Bahrain,48,Morocco,504,843,BHR,MAR
12843,Bahrain,48,Sudan,729,12550,BHR,SDN
12844,Bahrain,48,Tunisia,788,555,BHR,TUN
12846,Bahrain,48,Nigeria,566,1485,BHR,NGA
12849,Bahrain,48,Afghanistan,4,772,BHR,AFG
12850,Bahrain,48,Bangladesh,50,103283,BHR,BGD
12851,Bahrain,48,India,356,327698,BHR,IND
12852,Bahrain,48,Nepal,524,2641,BHR,NPL
12853,Bahrain,48,Pakistan,586,93973,BHR,PAK
12854,Bahrain,48,Sri Lanka,144,11369,BHR,LKA
12856,Bahrain,48,Indonesia,360,30062,BHR,IDN
12857,Bahrain,48,Philippines,608,53307,BHR,PHL
12858,Bahrain,48,Thailand,764,1209,BHR,THA
12860,Bahrain,48,Jordan,400,15949,BHR,JOR
12861,Bahrain,48,Kuwait,414,6371,BHR,KWT
12862,Bahrain,48,Lebanon,422,3961,BHR,LBN
12863,Bahrain,48,Qatar,634,252,BHR,QAT
12864,Bahrain,48,Saudi Arabia,682,619,BHR,SAU
12865,Bahrain,48,Palestine,275,5501,BHR,PSE
12866,Bahrain,48,Syria,760,4984,BHR,SYR
12867,Bahrain,48,Türkiye,792,3597,BHR,TUR
12868,Bahrain,48,UAE,784,7139,BHR,ARE
12869,Bahrain,48,Yemen,887,19392,BHR,YEM
12872,Bahrain,48,UK,826,2748,BHR,GBR
12874,Bahrain,48,France,250,1715,BHR,FRA
12875,Bahrain,48,Netherlands,528,296,BHR,NLD
12877,Bahrain,48,USA,840,1473,BHR,USA
12878,Bahrain,48,Others,2003,35731,BHR,###
12906,Cyprus,196,Burundi,108,1,CYP,BDI
12907,Cyprus,196,Djibouti,262,1,CYP,DJI
12908,Cyprus,196,Eritrea,232,1,CYP,ERI
12909,Cyprus,196,Ethiopia,231,83,CYP,ETH
12910,Cyprus,196,Kenya,404,86,CYP,KEN
12911,Cyprus,196,Madagascar,450,6,CYP,MDG
12912,Cyprus,196,Malawi,454,6,CYP,MWI
12913,Cyprus,196,Mauritius,480,8,CYP,MUS
12914,Cyprus,196,Mozambique,508,8,CYP,MOZ
12915,Cyprus,196,Seychelles,690,6,CYP,SYC
12916,Cyprus,196,Somalia,706,8,CYP,SOM
12917,Cyprus,196,Uganda,800,19,CYP,UGA
12918,Cyprus,196,Tanzania,834,151,CYP,TZA
